STATION,STATION_NAME,DATE,HPCP
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911002 02:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911002 04:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911002 05:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911002 06:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911002 07:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911002 13:00,0.08
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911002 16:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911004 16:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911005 16:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911006 01:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911006 12:00,0.12
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911006 13:00,0.12
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911006 14:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911015 11:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911021 16:00,0.26
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911021 17:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911026 15:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911101 01:00,0.00
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911105 04:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911105 05:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911109 02:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911109 04:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911120 19:00,0.07
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911120 20:00,0.34
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911120 21:00,0.70
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911120 22:00,0.06
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911122 18:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911201 01:00,0.00
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911202 21:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911202 22:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911203 20:00,0.33
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911203 21:00,0.18
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911203 22:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911204 05:00,0.05
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911204 06:00,0.05
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911204 07:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19911224 00:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920101 01:00,0.00
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920110 03:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920114 04:00,0.48
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920114 05:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920119 10:00,0.14
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920119 11:00,0.38
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920119 12:00,0.08
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920119 13:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920119 15:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920119 16:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920119 18:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920123 13:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920123 14:00,0.27
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920123 15:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920128 01:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920128 07:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920128 18:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920201 01:00,0.00
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920205 05:00,0.24
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920205 06:00,0.14
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920205 07:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920205 08:00,0.06
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920205 17:00,0.67
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920205 19:00,0.81
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920205 21:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920205 22:00,0.05
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920206 06:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920206 07:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920207 20:00,0.11
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920216 14:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920216 15:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920216 16:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920224 17:00,0.09
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920224 18:00,0.06
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920224 19:00,0.20
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920224 20:00,0.16
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920224 21:00,0.07
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920224 22:00,0.07
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920224 23:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920225 00:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920225 01:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920225 03:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920225 04:00,0.10
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920225 05:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920225 06:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920225 07:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920225 08:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920225 09:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920225 10:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920225 11:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920225 12:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920225 14:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920225 20:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920225 21:00,0.08
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920225 22:00,0.25
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920225 23:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920226 00:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920301 01:00,0.00
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920304 16:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920304 18:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920304 20:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920304 21:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920305 00:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920310 20:00,0.05
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920310 21:00,0.05
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920310 22:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920310 23:00,0.10
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920312 23:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920313 00:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920313 01:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920322 06:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920322 15:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920322 16:00,0.07
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920322 17:00,0.05
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920322 18:00,0.06
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920322 19:00,0.06
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920322 20:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920322 21:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920322 22:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920322 23:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920323 00:00,0.05
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920323 01:00,0.05
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920323 02:00,0.06
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920330 18:00,0.06
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920330 19:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920401 01:00,0.00
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920406 22:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920407 13:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920407 14:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920411 22:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920412 00:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920412 01:00,0.08
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920412 02:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920412 08:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920412 09:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920412 11:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920419 13:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920419 14:00,0.26
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920419 15:00,0.24
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920419 16:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920421 08:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920421 09:00,1.08
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920421 10:00,0.08
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920422 09:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920423 13:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920423 15:00,0.09
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920424 12:00,0.09
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920501 01:00,0.00
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920514 02:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920514 03:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920516 18:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920517 16:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920601 01:00,0.00
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920603 08:00,0.05
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920603 09:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920603 18:00,0.09
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920603 19:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920606 16:00,0.25
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920606 17:00,1.21
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920606 18:00,0.56
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920608 19:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920608 20:00,0.20
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920613 09:00,0.06
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920613 23:00,0.12
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920614 00:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920614 03:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920615 10:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920616 17:00,0.22
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920618 17:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920618 18:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920623 16:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920623 20:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920623 21:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920624 00:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920624 01:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920624 03:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920624 08:00,0.10
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920624 09:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920624 10:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920625 03:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920625 06:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920625 13:00,0.44
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920625 14:00,0.07
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920625 15:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920625 16:00,0.09
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920625 17:00,0.05
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920625 18:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920625 19:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920626 04:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920627 11:00,0.25
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920627 12:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920627 13:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920627 15:00,0.25
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920627 16:00,0.08
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920628 08:00,1.09
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920628 09:00,0.32
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920628 10:00,0.34
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920628 11:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920628 12:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920629 06:00,0.12
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920629 07:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920629 08:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920629 14:00,0.32
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920630 20:00,0.24
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920630 21:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920701 01:00,0.00
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920712 19:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920714 21:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920717 18:00,1.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920717 19:00,0.39
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920717 20:00,0.06
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920717 21:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920718 20:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920721 17:00,0.67
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920721 18:00,0.36
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920721 20:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920721 21:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920722 17:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920722 18:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920722 19:00,0.07
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920722 20:00,0.07
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920724 17:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920801 01:00,0.00
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920801 10:00,0.13
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920801 13:00,0.57
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920801 14:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920801 16:00,0.49
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920801 17:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920804 15:00,0.19
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920804 16:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920806 17:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920807 16:00,0.05
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920807 17:00,0.10
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920807 18:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920807 19:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920808 18:00,0.37
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920808 19:00,0.06
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920808 20:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920809 14:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920809 15:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920809 16:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920809 21:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920809 22:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920811 18:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920811 19:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920812 11:00,0.05
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920814 15:00,0.21
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920814 16:00,0.21
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920815 12:00,0.38
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920815 13:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920822 19:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920822 20:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920822 21:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920824 12:00,0.06
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920828 09:00,0.05
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920828 10:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920828 11:00,0.39
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920828 13:00,0.35
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920828 14:00,1.51
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920828 15:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920828 16:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920828 17:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920829 06:00,0.08
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920829 08:00,0.10
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920829 11:00,1.37
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920829 12:00,0.20
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920829 13:00,0.12
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920829 14:00,0.07
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920829 15:00,0.09
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920829 16:00,0.12
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920830 17:00,0.26
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920830 18:00,0.18
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920901 01:00,0.00
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920903 17:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920904 17:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920904 18:00,0.27
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920904 19:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920905 17:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920908 15:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920908 16:00,0.25
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920908 17:00,1.08
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920908 19:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920909 18:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920913 16:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920915 19:00,0.52
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920915 20:00,0.42
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920918 22:00,0.10
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920918 23:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19920926 17:00,0.12
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921001 01:00,0.00
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921001 16:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921002 02:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921002 04:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921002 05:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921002 06:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921002 07:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921002 08:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921002 10:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921002 11:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921002 12:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921002 13:00,0.07
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921002 14:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921002 15:00,0.13
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921002 16:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921002 17:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921002 18:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921002 19:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921002 20:00,0.06
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921002 21:00,0.11
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921002 22:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921002 23:00,0.05
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921003 00:00,0.08
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921003 01:00,0.11
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921003 02:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921003 03:00,0.11
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921003 04:00,0.10
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921003 05:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921003 06:00,0.05
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921003 07:00,0.16
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921003 08:00,0.24
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921003 09:00,0.07
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921003 10:00,0.04
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921003 11:00,0.02
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921004 00:00,0.14
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921004 04:00,0.03
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921006 07:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921006 20:00,0.01
COOP:088788,TAMPA INTERNATIONAL AIRPORT FL US,19921006 21:00,0.02
